Axis1,Axis2,Axis3,datetime,hand,hand_dominance,type,hand_type,session,hand_label,id
0,0,0,2017-03-22 17:11:52,L,R,td,ndom,dom,ndom,TD22
89,45,63,2017-03-22 17:11:52,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:11:53,L,R,td,ndom,dom,ndom,TD22
91,98,76,2017-03-22 17:11:53,R,R,td,dom,dom,dom,TD22
104,73,73,2017-03-22 17:11:54,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:11:54,L,R,td,ndom,dom,ndom,TD22
0,0,0,2017-03-22 17:11:55,L,R,td,ndom,dom,ndom,TD22
114,79,21,2017-03-22 17:11:55,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:11:56,L,R,td,ndom,dom,ndom,TD22
202,192,89,2017-03-22 17:11:56,R,R,td,dom,dom,dom,TD22
129,74,78,2017-03-22 17:11:57,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:11:57,L,R,td,ndom,dom,ndom,TD22
133,69,74,2017-03-22 17:11:58,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:11:58,L,R,td,ndom,dom,ndom,TD22
0,0,0,2017-03-22 17:11:59,L,R,td,ndom,dom,ndom,TD22
142,91,82,2017-03-22 17:11:59,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:00,L,R,td,ndom,dom,ndom,TD22
95,28,66,2017-03-22 17:12:00,R,R,td,dom,dom,dom,TD22
161,93,85,2017-03-22 17:12:01,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:01,L,R,td,ndom,dom,ndom,TD22
146,44,58,2017-03-22 17:12:02,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:02,L,R,td,ndom,dom,ndom,TD22
167,88,34,2017-03-22 17:12:03,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:03,L,R,td,ndom,dom,ndom,TD22
136,67,79,2017-03-22 17:12:04,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:04,L,R,td,ndom,dom,ndom,TD22
127,51,57,2017-03-22 17:12:05,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:05,L,R,td,ndom,dom,ndom,TD22
124,53,43,2017-03-22 17:12:06,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:06,L,R,td,ndom,dom,ndom,TD22
195,89,94,2017-03-22 17:12:07,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:07,L,R,td,ndom,dom,ndom,TD22
155,78,52,2017-03-22 17:12:08,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:08,L,R,td,ndom,dom,ndom,TD22
0,0,0,2017-03-22 17:12:09,L,R,td,ndom,dom,ndom,TD22
146,50,63,2017-03-22 17:12:09,R,R,td,dom,dom,dom,TD22
153,59,30,2017-03-22 17:12:10,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:10,L,R,td,ndom,dom,ndom,TD22
0,8,16,2017-03-22 17:12:11,L,R,td,ndom,dom,ndom,TD22
179,80,76,2017-03-22 17:12:11,R,R,td,dom,dom,dom,TD22
167,67,50,2017-03-22 17:12:12,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:12,L,R,td,ndom,dom,ndom,TD22
103,47,60,2017-03-22 17:12:13,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:13,L,R,td,ndom,dom,ndom,TD22
76,58,69,2017-03-22 17:12:14,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:14,L,R,td,ndom,dom,ndom,TD22
87,39,39,2017-03-22 17:12:15,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:15,L,R,td,ndom,dom,ndom,TD22
108,110,62,2017-03-22 17:12:16,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:16,L,R,td,ndom,dom,ndom,TD22
0,0,0,2017-03-22 17:12:17,L,R,td,ndom,dom,ndom,TD22
92,74,55,2017-03-22 17:12:17,R,R,td,dom,dom,dom,TD22
63,90,61,2017-03-22 17:12:18,R,R,td,dom,dom,dom,TD22
0,0,0,2017-03-22 17:12:18,L,R,td,ndom,dom,ndom,TD22
241,120,246,2017-03-22 17:12:19,R,R,td,dom,dom,dom,TD22
80,21,67,2017-03-22 17:12:19,L,R,td,ndom,dom,ndom,TD22
164,40,45,2017-03-22 17:12:20,L,R,td,ndom,dom,ndom,TD22
126,99,99,2017-03-22 17:12:20,R,R,td,dom,dom,dom,TD22
0,0,0,2016-03-09 19:13:03,L,R,td,ndom,dom,ndom,TD23
13,49,62,2016-03-09 19:13:03,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:04,L,R,td,ndom,dom,ndom,TD23
139,52,44,2016-03-09 19:13:04,R,R,td,dom,dom,dom,TD23
52,21,24,2016-03-09 19:13:05,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:05,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:06,L,R,td,ndom,dom,ndom,TD23
156,79,108,2016-03-09 19:13:06,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:07,L,R,td,ndom,dom,ndom,TD23
57,5,48,2016-03-09 19:13:07,R,R,td,dom,dom,dom,TD23
0,8,0,2016-03-09 19:13:08,L,R,td,ndom,dom,ndom,TD23
85,55,72,2016-03-09 19:13:08,R,R,td,dom,dom,dom,TD23
0,15,0,2016-03-09 19:13:09,L,R,td,ndom,dom,ndom,TD23
279,119,165,2016-03-09 19:13:09,R,R,td,dom,dom,dom,TD23
0,30,0,2016-03-09 19:13:10,L,R,td,ndom,dom,ndom,TD23
108,92,149,2016-03-09 19:13:10,R,R,td,dom,dom,dom,TD23
128,107,161,2016-03-09 19:13:11,R,R,td,dom,dom,dom,TD23
0,1,0,2016-03-09 19:13:11,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:12,L,R,td,ndom,dom,ndom,TD23
133,60,157,2016-03-09 19:13:12,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:13,L,R,td,ndom,dom,ndom,TD23
80,70,24,2016-03-09 19:13:13,R,R,td,dom,dom,dom,TD23
89,59,58,2016-03-09 19:13:14,R,R,td,dom,dom,dom,TD23
0,1,0,2016-03-09 19:13:14,L,R,td,ndom,dom,ndom,TD23
116,73,120,2016-03-09 19:13:15,R,R,td,dom,dom,dom,TD23
0,2,0,2016-03-09 19:13:15,L,R,td,ndom,dom,ndom,TD23
0,2,0,2016-03-09 19:13:16,L,R,td,ndom,dom,ndom,TD23
131,42,90,2016-03-09 19:13:16,R,R,td,dom,dom,dom,TD23
125,47,107,2016-03-09 19:13:17,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:17,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:18,L,R,td,ndom,dom,ndom,TD23
136,50,117,2016-03-09 19:13:18,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:19,L,R,td,ndom,dom,ndom,TD23
143,38,98,2016-03-09 19:13:19,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:20,L,R,td,ndom,dom,ndom,TD23
114,97,50,2016-03-09 19:13:20,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:21,L,R,td,ndom,dom,ndom,TD23
128,70,142,2016-03-09 19:13:21,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:22,L,R,td,ndom,dom,ndom,TD23
91,89,123,2016-03-09 19:13:22,R,R,td,dom,dom,dom,TD23
29,25,0,2016-03-09 19:13:23,L,R,td,ndom,dom,ndom,TD23
91,111,165,2016-03-09 19:13:23,R,R,td,dom,dom,dom,TD23
1,14,0,2016-03-09 19:13:24,L,R,td,ndom,dom,ndom,TD23
117,76,115,2016-03-09 19:13:24,R,R,td,dom,dom,dom,TD23
80,41,117,2016-03-09 19:13:25,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:25,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:26,L,R,td,ndom,dom,ndom,TD23
111,48,119,2016-03-09 19:13:26,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:27,L,R,td,ndom,dom,ndom,TD23
88,86,82,2016-03-09 19:13:27,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:28,L,R,td,ndom,dom,ndom,TD23
91,25,113,2016-03-09 19:13:28,R,R,td,dom,dom,dom,TD23
138,74,170,2016-03-09 19:13:29,R,R,td,dom,dom,dom,TD23
2,0,0,2016-03-09 19:13:29,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:30,L,R,td,ndom,dom,ndom,TD23
87,84,93,2016-03-09 19:13:30,R,R,td,dom,dom,dom,TD23
0,6,0,2016-03-09 19:13:31,L,R,td,ndom,dom,ndom,TD23
111,101,114,2016-03-09 19:13:31,R,R,td,dom,dom,dom,TD23
0,2,0,2016-03-09 19:13:32,L,R,td,ndom,dom,ndom,TD23
95,106,119,2016-03-09 19:13:32,R,R,td,dom,dom,dom,TD23
0,13,0,2016-03-09 19:13:33,L,R,td,ndom,dom,ndom,TD23
122,114,80,2016-03-09 19:13:33,R,R,td,dom,dom,dom,TD23
0,15,0,2016-03-09 19:13:34,L,R,td,ndom,dom,ndom,TD23
109,104,125,2016-03-09 19:13:34,R,R,td,dom,dom,dom,TD23
49,37,117,2016-03-09 19:13:35,R,R,td,dom,dom,dom,TD23
0,3,0,2016-03-09 19:13:35,L,R,td,ndom,dom,ndom,TD23
74,37,38,2016-03-09 19:13:36,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:36,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:37,L,R,td,ndom,dom,ndom,TD23
94,51,51,2016-03-09 19:13:37,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:38,L,R,td,ndom,dom,ndom,TD23
85,38,73,2016-03-09 19:13:38,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:39,L,R,td,ndom,dom,ndom,TD23
114,51,42,2016-03-09 19:13:39,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:40,L,R,td,ndom,dom,ndom,TD23
87,36,56,2016-03-09 19:13:40,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:41,L,R,td,ndom,dom,ndom,TD23
82,32,78,2016-03-09 19:13:41,R,R,td,dom,dom,dom,TD23
87,35,56,2016-03-09 19:13:42,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:42,L,R,td,ndom,dom,ndom,TD23
139,41,71,2016-03-09 19:13:43,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:43,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:44,L,R,td,ndom,dom,ndom,TD23
74,48,97,2016-03-09 19:13:44,R,R,td,dom,dom,dom,TD23
67,20,41,2016-03-09 19:13:45,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:45,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:46,L,R,td,ndom,dom,ndom,TD23
113,56,67,2016-03-09 19:13:46,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:47,L,R,td,ndom,dom,ndom,TD23
90,31,55,2016-03-09 19:13:47,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:48,L,R,td,ndom,dom,ndom,TD23
119,54,62,2016-03-09 19:13:48,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:49,L,R,td,ndom,dom,ndom,TD23
96,69,120,2016-03-09 19:13:49,R,R,td,dom,dom,dom,TD23
22,17,0,2016-03-09 19:13:50,L,R,td,ndom,dom,ndom,TD23
112,95,95,2016-03-09 19:13:50,R,R,td,dom,dom,dom,TD23
99,44,96,2016-03-09 19:13:51,R,R,td,dom,dom,dom,TD23
14,2,0,2016-03-09 19:13:51,L,R,td,ndom,dom,ndom,TD23
127,39,126,2016-03-09 19:13:52,R,R,td,dom,dom,dom,TD23
0,3,0,2016-03-09 19:13:52,L,R,td,ndom,dom,ndom,TD23
0,2,0,2016-03-09 19:13:53,L,R,td,ndom,dom,ndom,TD23
120,77,121,2016-03-09 19:13:53,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:54,L,R,td,ndom,dom,ndom,TD23
120,28,114,2016-03-09 19:13:54,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:55,L,R,td,ndom,dom,ndom,TD23
109,38,82,2016-03-09 19:13:55,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:56,L,R,td,ndom,dom,ndom,TD23
117,21,54,2016-03-09 19:13:56,R,R,td,dom,dom,dom,TD23
107,40,112,2016-03-09 19:13:57,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:13:57,L,R,td,ndom,dom,ndom,TD23
0,0,0,2016-03-09 19:13:58,L,R,td,ndom,dom,ndom,TD23
90,37,75,2016-03-09 19:13:58,R,R,td,dom,dom,dom,TD23
0,5,0,2016-03-09 19:13:59,L,R,td,ndom,dom,ndom,TD23
83,81,113,2016-03-09 19:13:59,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:14:00,L,R,td,ndom,dom,ndom,TD23
68,29,90,2016-03-09 19:14:00,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:14:01,L,R,td,ndom,dom,ndom,TD23
91,40,82,2016-03-09 19:14:01,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:14:02,L,R,td,ndom,dom,ndom,TD23
78,40,38,2016-03-09 19:14:02,R,R,td,dom,dom,dom,TD23
0,0,0,2016-03-09 19:14:03,L,R,td,ndom,dom,ndom,TD23
76,104,102,2016-03-09 19:14:03,R,R,td,dom,dom,dom,TD23
0,5,0,2016-03-09 19:15:23,R,R,td,dom,ndom,dom,TD23
7,19,0,2016-03-09 19:15:23,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:24,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:24,R,R,td,dom,ndom,dom,TD23
13,69,18,2016-03-09 19:15:25,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:25,R,R,td,dom,ndom,dom,TD23
79,29,49,2016-03-09 19:15:26,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:26,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:15:27,R,R,td,dom,ndom,dom,TD23
39,19,0,2016-03-09 19:15:27,L,R,td,ndom,ndom,ndom,TD23
20,48,3,2016-03-09 19:15:28,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:28,R,R,td,dom,ndom,dom,TD23
22,37,5,2016-03-09 19:15:29,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:29,R,R,td,dom,ndom,dom,TD23
14,0,0,2016-03-09 19:15:30,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:30,R,R,td,dom,ndom,dom,TD23
14,31,2,2016-03-09 19:15:31,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:31,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:15:32,R,R,td,dom,ndom,dom,TD23
232,150,98,2016-03-09 19:15:32,L,R,td,ndom,ndom,ndom,TD23
0,7,0,2016-03-09 19:15:33,R,R,td,dom,ndom,dom,TD23
154,102,171,2016-03-09 19:15:33,L,R,td,ndom,ndom,ndom,TD23
113,161,119,2016-03-09 19:15:34,L,R,td,ndom,ndom,ndom,TD23
0,13,0,2016-03-09 19:15:34,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:15:35,R,R,td,dom,ndom,dom,TD23
82,79,106,2016-03-09 19:15:35,L,R,td,ndom,ndom,ndom,TD23
66,130,75,2016-03-09 19:15:36,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:36,R,R,td,dom,ndom,dom,TD23
60,91,70,2016-03-09 19:15:37,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:37,R,R,td,dom,ndom,dom,TD23
109,95,91,2016-03-09 19:15:38,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:38,R,R,td,dom,ndom,dom,TD23
101,130,132,2016-03-09 19:15:39,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:39,R,R,td,dom,ndom,dom,TD23
107,110,124,2016-03-09 19:15:40,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:40,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:15:41,R,R,td,dom,ndom,dom,TD23
46,27,11,2016-03-09 19:15:41,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:42,R,R,td,dom,ndom,dom,TD23
74,66,92,2016-03-09 19:15:42,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:43,R,R,td,dom,ndom,dom,TD23
107,101,131,2016-03-09 19:15:43,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:44,R,R,td,dom,ndom,dom,TD23
61,70,66,2016-03-09 19:15:44,L,R,td,ndom,ndom,ndom,TD23
57,138,99,2016-03-09 19:15:45,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:45,R,R,td,dom,ndom,dom,TD23
111,84,59,2016-03-09 19:15:46,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:46,R,R,td,dom,ndom,dom,TD23
96,92,152,2016-03-09 19:15:47,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:47,R,R,td,dom,ndom,dom,TD23
91,119,120,2016-03-09 19:15:48,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:48,R,R,td,dom,ndom,dom,TD23
93,72,57,2016-03-09 19:15:49,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:49,R,R,td,dom,ndom,dom,TD23
119,132,50,2016-03-09 19:15:50,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:50,R,R,td,dom,ndom,dom,TD23
74,43,66,2016-03-09 19:15:51,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:51,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:15:52,R,R,td,dom,ndom,dom,TD23
131,51,50,2016-03-09 19:15:52,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:53,R,R,td,dom,ndom,dom,TD23
122,79,84,2016-03-09 19:15:53,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:54,R,R,td,dom,ndom,dom,TD23
75,57,61,2016-03-09 19:15:54,L,R,td,ndom,ndom,ndom,TD23
0,17,0,2016-03-09 19:15:55,R,R,td,dom,ndom,dom,TD23
91,46,87,2016-03-09 19:15:55,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:56,R,R,td,dom,ndom,dom,TD23
64,128,41,2016-03-09 19:15:56,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:57,R,R,td,dom,ndom,dom,TD23
151,141,60,2016-03-09 19:15:57,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:58,R,R,td,dom,ndom,dom,TD23
119,102,87,2016-03-09 19:15:58,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:15:59,R,R,td,dom,ndom,dom,TD23
83,144,50,2016-03-09 19:15:59,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:00,R,R,td,dom,ndom,dom,TD23
57,98,82,2016-03-09 19:16:00,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:01,R,R,td,dom,ndom,dom,TD23
102,76,79,2016-03-09 19:16:01,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:02,R,R,td,dom,ndom,dom,TD23
117,90,84,2016-03-09 19:16:02,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:03,R,R,td,dom,ndom,dom,TD23
79,100,102,2016-03-09 19:16:03,L,R,td,ndom,ndom,ndom,TD23
62,73,53,2016-03-09 19:16:04,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:04,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:16:05,R,R,td,dom,ndom,dom,TD23
99,74,50,2016-03-09 19:16:05,L,R,td,ndom,ndom,ndom,TD23
96,69,62,2016-03-09 19:16:06,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:06,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:16:07,R,R,td,dom,ndom,dom,TD23
101,100,65,2016-03-09 19:16:07,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:08,R,R,td,dom,ndom,dom,TD23
84,82,77,2016-03-09 19:16:08,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:09,R,R,td,dom,ndom,dom,TD23
124,78,99,2016-03-09 19:16:09,L,R,td,ndom,ndom,ndom,TD23
61,65,74,2016-03-09 19:16:10,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:10,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:16:11,R,R,td,dom,ndom,dom,TD23
65,72,42,2016-03-09 19:16:11,L,R,td,ndom,ndom,ndom,TD23
95,99,46,2016-03-09 19:16:12,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:12,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:16:13,R,R,td,dom,ndom,dom,TD23
99,82,70,2016-03-09 19:16:13,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:14,R,R,td,dom,ndom,dom,TD23
63,104,91,2016-03-09 19:16:14,L,R,td,ndom,ndom,ndom,TD23
79,91,78,2016-03-09 19:16:15,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:15,R,R,td,dom,ndom,dom,TD23
0,0,0,2016-03-09 19:16:16,R,R,td,dom,ndom,dom,TD23
94,104,103,2016-03-09 19:16:16,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:17,R,R,td,dom,ndom,dom,TD23
107,88,108,2016-03-09 19:16:17,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:18,R,R,td,dom,ndom,dom,TD23
100,161,92,2016-03-09 19:16:18,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:19,R,R,td,dom,ndom,dom,TD23
64,126,100,2016-03-09 19:16:19,L,R,td,ndom,ndom,ndom,TD23
46,112,36,2016-03-09 19:16:20,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:20,R,R,td,dom,ndom,dom,TD23
96,116,88,2016-03-09 19:16:21,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:21,R,R,td,dom,ndom,dom,TD23
116,86,17,2016-03-09 19:16:22,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:22,R,R,td,dom,ndom,dom,TD23
153,114,53,2016-03-09 19:16:23,L,R,td,ndom,ndom,ndom,TD23
0,0,0,2016-03-09 19:16:23,R,R,td,dom,ndom,dom,TD23
87,94,76,2017-03-22 12:23:25,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:25,L,R,td,ndom,dom,ndom,TD24
0,0,0,2017-03-22 12:23:26,L,R,td,ndom,dom,ndom,TD24
74,36,90,2017-03-22 12:23:26,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:27,L,R,td,ndom,dom,ndom,TD24
153,26,86,2017-03-22 12:23:27,R,R,td,dom,dom,dom,TD24
141,41,69,2017-03-22 12:23:28,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:28,L,R,td,ndom,dom,ndom,TD24
0,0,0,2017-03-22 12:23:29,L,R,td,ndom,dom,ndom,TD24
64,62,99,2017-03-22 12:23:29,R,R,td,dom,dom,dom,TD24
62,65,99,2017-03-22 12:23:30,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:30,L,R,td,ndom,dom,ndom,TD24
139,104,85,2017-03-22 12:23:31,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:31,L,R,td,ndom,dom,ndom,TD24
0,0,0,2017-03-22 12:23:32,L,R,td,ndom,dom,ndom,TD24
142,87,73,2017-03-22 12:23:32,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:33,L,R,td,ndom,dom,ndom,TD24
164,105,101,2017-03-22 12:23:33,R,R,td,dom,dom,dom,TD24
75,62,67,2017-03-22 12:23:34,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:34,L,R,td,ndom,dom,ndom,TD24
190,141,104,2017-03-22 12:23:35,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:35,L,R,td,ndom,dom,ndom,TD24
191,167,124,2017-03-22 12:23:36,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:36,L,R,td,ndom,dom,ndom,TD24
202,171,121,2017-03-22 12:23:37,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:37,L,R,td,ndom,dom,ndom,TD24
0,0,0,2017-03-22 12:23:38,L,R,td,ndom,dom,ndom,TD24
63,135,88,2017-03-22 12:23:38,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:39,L,R,td,ndom,dom,ndom,TD24
49,120,110,2017-03-22 12:23:39,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:40,L,R,td,ndom,dom,ndom,TD24
48,81,115,2017-03-22 12:23:40,R,R,td,dom,dom,dom,TD24
50,75,75,2017-03-22 12:23:41,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:41,L,R,td,ndom,dom,ndom,TD24
0,0,0,2017-03-22 12:23:42,L,R,td,ndom,dom,ndom,TD24
76,131,65,2017-03-22 12:23:42,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:43,L,R,td,ndom,dom,ndom,TD24
98,118,70,2017-03-22 12:23:43,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:44,L,R,td,ndom,dom,ndom,TD24
89,142,82,2017-03-22 12:23:44,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:45,L,R,td,ndom,dom,ndom,TD24
51,151,91,2017-03-22 12:23:45,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:46,L,R,td,ndom,dom,ndom,TD24
60,135,115,2017-03-22 12:23:46,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:47,L,R,td,ndom,dom,ndom,TD24
54,162,68,2017-03-22 12:23:47,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:48,L,R,td,ndom,dom,ndom,TD24
74,83,91,2017-03-22 12:23:48,R,R,td,dom,dom,dom,TD24
32,70,52,2017-03-22 12:23:49,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:49,L,R,td,ndom,dom,ndom,TD24
57,120,57,2017-03-22 12:23:50,R,R,td,dom,dom,dom,TD24
0,0,0,2017-03-22 12:23:50,L,R,td,ndom,dom,ndom,TD24
